Id,SalePrice
1598,232691.4377965077
1599,186978.70009916692
1600,169274.9475919355
1601,95432.88797116638
1602,106899.97133131986
1603,81237.06590259713
1604,311888.4339072918
1605,216857.3275843133
1606,154505.9943432707
1607,132016.92287062766
1608,231961.64959171612
1609,186892.75244259648
1610,177529.42203329568
1611,131309.87220618964
1612,171904.65330284694
1613,151351.93924797387
1614,125798.1747570378
1615,104000.13832934323
1616,104627.3715746826
1617,93854.10993239678
1618,124832.40153476442
1619,146749.550791258
1620,143739.67085800463
1621,155678.31484248053
1622,149814.77541713684
1623,230448.91429208883
1624,198957.49914059447
1625,119439.15910980289
1626,168727.81513353917
1627,192023.45341933556
1628,276651.3442961916
1629,168681.70414469158
1630,314391.7008174036
1631,210417.72253553252
1632,258297.1931850414
1633,179119.03952723864
1634,186904.40398171626
1635,189405.30264588178
1636,170956.16982593783
1637,202223.61597945425
1638,186317.02097009984
1639,171428.26853240372
1640,227063.7679373665
1641,170078.3290200717
1642,289304.82500068564
1643,217600.74822881044
1644,240550.7790694064
1645,191596.13093639998
1646,171395.0147406747
1647,160306.26140435637
1648,127710.22511351912
1649,153447.67741915805
1650,112295.99934684011
1651,119707.31618686397
1652,90791.7544768504
1653,108444.93984591139
1654,151516.4532172638
1655,139918.25478328436
1656,156494.71530139583
1657,155925.2163936514
1658,178816.7138633494
1659,121867.72489452305
1660,168643.07517717316
1661,409168.87915435154
1662,320228.5796501506
1663,338358.56191214436
1664,492281.8017671247
1665,313677.1554795572
1666,330298.94951397285
1667,373179.4773397525
1668,336475.9911584652
1669,340335.6056620113
1670,353522.5189273338
1671,234888.9874066176
1672,307521.14484767616
1673,229081.42776593636
1674,225614.79539940626
1675,212983.20648542614
1676,235560.921976594
1677,247934.6647794416
1678,439613.0984613415
1679,374567.6234828076
1680,336817.32330569543
1681,291438.7625126493
1682,317677.7054380192
1683,218240.92318865506
1684,170239.09166795213
1685,187290.82721557954
1686,196449.34592425686
1687,199972.8151060788
1688,222124.3709298995
1689,190688.12953813525
1690,197188.26068063136
1691,204529.30139536547
1692,263594.88504555705
1693,192436.85407287697
1694,190751.99357425648
1695,172134.62048840828
1696,233923.66931606602
1697,173670.8872763768
1698,288651.9717502676
1699,295906.1060926087
1700,338387.6670960703
1701,258858.14933468006
1702,223625.18442317477
1703,230163.9037487446
1704,236132.07791262816
1705,286454.1024746323
1706,440862.98524441523
1707,229091.23635388355
1708,211542.52751653906
1709,239950.02664234772
1710,224378.96812797003
1711,260747.77601855109
1712,201499.64949500113
1713,241926.64422416376
1714,183133.5496896195
1715,221041.95204771744
1716,157252.24241159417
1717,171122.79746004642
1718,116503.23629489535
1719,217534.65313562698
1720,205787.1268607417
1721,150321.89941297015
1722,116503.23629489535
1723,161983.24344665717
1724,202194.1674138677
1725,243374.96115132901
1726,194934.65403283088
1727,166541.53962009313
1728,201527.33809527467
1729,162557.29984498324
1730,138566.0324889047
1731,123956.4054148284
1732,121050.12575918953
1733,104199.41695128127
1734,126297.9710711067
1735,152605.91489248935
1736,144407.62809663723
1737,249942.65341852166
1738,302829.6938775894
1739,208657.4650757456
1740,229518.7044951466
1741,238600.85150301812
1742,170436.45424919474
1743,177252.02771373146
1744,302329.6374577726
1745,228821.91304858023
1746,155302.54446974667
1747,221188.4174876226
1748,180892.15625868677
1749,187606.22113910606
1750,118627.96423090178
1751,224510.2483289792
1752,120793.20528242945
1753,116296.64989722811
1754,179475.79871678975
1755,175136.09341527065
1756,101329.46895667935
1757,125167.28468906121
1758,159234.3463696996
1759,133542.4535959652
1760,165168.65528506425
1761,137322.92884789393
1762,172428.10396272695
1763,188048.85462257787
1764,123934.7009274286
1765,115184.30332272695
1766,143270.99686712353
1767,168778.6449319069
1768,152150.51638354934
1769,157044.3591417175
1770,155196.46996335272
1771,136564.98686915057
1772,126536.24736917726
1773,146883.57472787407
1774,130605.83664467078
1775,137636.9653808955
1776,134215.22442690737
1777,99997.82393384303
1778,151020.5560690997
1779,120788.05626178165
1780,185813.29656823067
1781,135275.13359372423
1782,95652.20978085304
1783,175776.99274422385
1784,125954.44606909844
1785,139176.1536882555
1786,142302.91120715017
1787,172085.30222932508
1788,89150.50718700216
1789,125466.55174105563
1790,108596.53296062957
1791,154008.69128346277
1792,127182.61779471117
1793,108795.46485550595
1794,148977.54974259704
1795,144306.7371181772
1796,166338.68032693147
1797,116356.6269302893
1798,122330.08930503225
1799,131517.62454149133
1800,161363.3731205498
1801,122425.92028253314
1802,131118.06691868673
1803,153478.6990316855
1804,167478.56700209
1805,130728.59634133927
1806,105712.91499242252
1807,106595.03907168678
1808,112382.11436275988
1809,102951.28380936547
1810,156490.3886653796
1811,88141.60296765045
1812,86108.13526955454
1813,97591.56571848685
1814,96957.28621474929
1815,85310.9875147097
1816,96801.3323825709
1817,141464.76813061643
1818,145829.05236141846
1819,169231.79615127505
1820,100435.40277796125
1821,127698.59077024418
1822,142815.98198771034
1823,71979.2241514141
1824,136619.15872975823
1825,131302.1710487208
1826,113219.62061358616
1827,86167.4816539486
1828,128719.27166219545
1829,100931.99150418688
1830,115758.96287999868
1831,112695.4940515012
1832,103877.52702884482
1833,112873.56950695715
1834,144606.3226846845
1835,112147.66611255996
1836,105869.01115236417
1837,101760.28988858678
1838,124117.7956044168
1839,94573.20020008301
1840,163655.2930021191
1841,142407.94334608846
1842,120335.69034619755
1843,118277.03090845257
1844,174093.79095079144
1845,136128.35575710057
1846,156237.0397410817
1847,181116.36896955682
1848,56387.99743355989
1849,95335.14562882745
1850,113799.27034887143
1851,156196.98394304945
1852,137325.74709280996
1853,165935.12631824956
1854,178312.54553433138
1855,186868.51070191714
1856,208138.00455123
1857,177750.22533218024
1858,121720.97506702697
1859,109606.70453750933
1860,170608.18720942794
1861,109606.70453750933
1862,262821.66935141094
1863,262821.66935141094
1864,262821.66935141094
1865,431632.79233699024
1866,368198.7843816214
1867,213443.36090175743
1868,230735.52479340252
1869,212139.20310123244
1870,224726.0748877929
1871,301693.89937371534
1872,194986.72898332577
1873,246437.70840735198
1874,161574.87268660805
1875,191554.09095307166
1876,209369.50051185655
1877,208555.57817819063
1878,237547.35553688923
1879,152609.55148867297
1880,134699.35038692623
1881,220776.28317201487
1882,242829.7439162413
1883,187978.31686382354
1884,196724.45497142308
1885,235527.17153253354
1886,316445.49487939826
1887,237669.76370405016
1888,217006.9562997222
1889,200663.98151362524
1890,134343.14829516082
1891,132269.96886234498
1892,91850.40579966463
1893,117324.15887557111
1894,108431.04495596509
1895,143215.4230767554
1896,129848.98790605558
1897,135717.6858205071
1898,148546.43003759687
1899,174221.05507631044
1900,203003.78881781938
1901,175765.24082751528
1902,147812.81534672575
1903,189042.427722729
1904,192897.98317252102
1905,199313.07985343452
1906,134475.22947789007
1907,188057.07674232931
1908,117111.39297609865
1909,161476.29907245078
1910,121269.50825196081
1911,203067.02125733835
1912,299856.5488287884
1913,134396.15384495002
1914,76179.78515415016
1915,342049.9763142412
1916,92134.1565769612
1917,238364.9541780474
1918,154788.57411873585
1919,147484.11807039272
1920,116675.867989186
1921,384450.4300189623
1922,354392.3538242358
1923,218214.7445031696
1924,225793.27910600576
1925,178179.05396219168
1926,434269.86733096564
1927,152270.00334360256
1928,128543.42932594898
1929,121548.21947466789
1930,151265.63083152028
1931,139412.99675260906
1932,151279.69290063425
1933,209444.64930656998
1934,188902.54228914971
1935,208256.6928025485
1936,212925.21016964698
1937,166536.60167913287
1938,163872.46657064927
1939,325629.55742279784
1940,206159.90627352725
1941,174258.90892261607
1942,178260.6715179
1943,245107.58406431932
1944,463194.0862794338
1945,421939.2280010094
1946,145109.84663119918
1947,386492.9783701
1948,134766.36265505833
1949,242981.52592640786
1950,187465.7566482603
1951,218957.28853669573
1952,220324.12123367595
1953,174031.4776989817
1954,209576.56641883228
1955,147189.29589911646
1956,233130.88289603076
1957,160029.425422035
1958,236675.39432573214
1959,141794.26293490673
1960,151036.8534337587
1961,127383.75124751925
1962,103027.48194275964
1963,120836.51444865784
1964,108444.93984591139
1965,148718.8499032506
1966,116493.3856802383
1967,309983.67572727933
1968,398073.72995553364
1969,441706.68480666284
1970,433829.01227622485
1971,531864.5695111415
1972,420980.7425164268
1973,291204.878467713
1974,354507.8923047944
1975,403642.7439374375
1976,243612.12518110813
1977,340126.00534896844
1978,365868.85961060814
1979,302015.38013787544
1980,217523.5158524209
1981,321691.2041415794
1982,264403.2190927762
1983,279234.98863541597
1984,164081.80264947016
1985,221998.1683907112
1986,155645.84381421708
1987,218541.16692351794
1988,178595.87597280546
1989,200582.28171667174
1990,224764.78920399008
1991,264931.7355164916
1992,205840.8347652094
1993,184745.92393915658
1994,219592.4270073395
1995,194067.51426259283
1996,286863.0031315177
1997,333925.7245659408
1998,307835.15889436105
1999,315731.3522858238
2000,292575.6734062717
2001,276855.603763775
2002,232543.18099870856
2003,224475.19044752576
2004,234417.21416792003
2005,248354.06640819073
2006,218945.45714554953
2007,217860.1892094908
2008,236619.4807179352
2009,202107.112767129
2010,197795.0112551544
2011,132101.09166502501
2012,185432.1812016976
2013,230866.5171144146
2014,183722.70496083843
2015,219679.082828901
2016,204935.90042622053
2017,182896.1129038762
2018,146729.9539276257
2019,151254.92519627776
2020,126772.8654065555
2021,120859.83134417713
2022,164191.7420379855
2023,152875.26498037972
2024,289476.2849081311
2025,364758.84328145377
2026,189640.95109919377
2027,178412.8827928434
2028,159699.14903046278
2029,152589.8635921864
2030,237639.380716638
2031,248371.4751053555
2032,300162.1670369551
2033,244639.4508617379
2034,181933.4003864775
2035,217028.00124788473
2036,177252.02771373146
2037,170716.44177463255
2038,291170.3515033511
2039,302215.4395635908
2040,248741.44650070675
2041,246782.8190686569
2042,206444.42489590848
2043,148549.65143930863
2044,158442.23191893377
2045,163310.64375469994
2046,118737.95775527466
2047,173960.65121071725
2048,137698.40683532794
2049,115034.28768501285
2050,188365.58513929785
2051,107949.79724247946
2052,108890.155952985
2053,139704.5652672671
2054,144301.38129794694
2055,157306.94392480704
2056,150303.12658933384
2057,125946.81497203186
2058,207261.5418632205
2059,157710.67768488135
2060,137374.84908074234
2061,147792.63826567816
2062,126523.37024088431
2063,153223.1019053973
2064,139859.94367715326
2065,123757.10075408172
2066,163086.4161157324
2067,127126.19351681309
2068,96448.95454748676
2069,102521.2857549646
2070,129502.53797099376
2071,115029.829153623
2072,158542.3205866566
2073,148693.3680345347
2074,137946.07291055852
2075,153266.64587256717
2076,114276.70022758066
2077,160053.35201608454
2078,152326.12469242376
2079,142814.12995569536
2080,112003.62252697078
2081,127507.06994259001
2082,112262.26889387675
2083,137425.92547615926
2084,121587.68144712228
2085,119700.17369676779
2086,118338.96957411291
2087,133680.70975603757
2088,98387.21379732009
2089,81950.85016748875
2090,147071.7886580835
2091,86027.67973703348
2092,102314.38825979515
2093,147572.1533286575
2094,109883.18835934912
2095,117803.05735391533
2096,101416.08832379928
2097,98199.27538388004
2098,107913.2852518812
2099,92268.35790797973
2100,71409.71240922342
2101,106698.66921125625
2102,144139.7785602944
2103,107724.52862852982
2104,115025.05665854708
2105,113352.68733626862
2106,99916.98881656986
2107,151033.4165285779
2108,99356.35729130892
2109,92551.34524065876
2110,119564.00522866998
2111,91521.13357503522
2112,150585.5961222853
2113,113671.38586939016
2114,131561.14570099232
2115,134799.95764426712
2116,105815.11719946023
2117,136483.48207178985
2118,124982.421439253
2119,107149.27991668419
2120,130264.21880232793
2121,89172.2590052181
2122,140627.39675737583
2123,94056.27048320985
2124,143219.72915881046
2125,132648.52731256885
2126,151283.22927635594
2127,111812.45343104898
2128,143643.543434891
2129,89820.76830872412
2130,105837.07424978839
2131,117553.8909882828
2132,104977.02991022261
2133,87233.96440017472
2134,123821.91682191378
2135,93391.67681124646
2136,106031.1301096262
2137,92245.35911232793
2138,119720.76933139344
2139,152930.32431089284
2140,139803.1997784741
2141,168789.30345532164
2142,125444.0735167684
2143,140326.73098028818
2144,124839.2687887101
2145,158224.4800365157
2146,182988.8966193259
2147,171211.88701419393
2148,148935.31228612142
2149,163186.10051551159
2150,234746.0307321278
2151,153818.68154896767
2152,147200.69701984897
2153,154022.94937824146
2154,99335.99346214978
2155,127388.66242329939
2156,276011.37224243046
2157,207881.81564144726
2158,208138.00455123
2159,194529.93612064395
2160,180027.6119786615
2161,212700.10487612212
2162,249408.30896538467
2163,340596.09652135207
2164,254210.51108994792
2165,223216.2443106267
2166,159750.88854135422
2167,221811.0605928762
2168,219323.17336188612
2169,205025.12158545523
2170,201740.1512495559
2171,156108.98834726372
2172,120961.20219619853
2173,141822.4882760543
2174,235339.97282842672
2175,280291.24519746756
2176,268399.24796409335
2177,217568.28807971295
2178,225222.07874003873
2179,140528.76429991992
2180,141054.9190537077
2181,202679.50001118187
2182,204089.0359200435
2183,206575.42733191792
2184,102567.54963259758
2185,167990.99791919044
2186,109393.06273447166
2187,149312.96373925704
2188,189439.7055418755
2189,138723.4143975903
2190,88530.65836657373
2191,82264.31596565568
2192,103272.4513872493
2193,121276.92579632165
2194,87218.01342348325
2195,126126.22258660049
2196,100937.05402813434
2197,132127.46634575017
2198,131027.7449634743
2199,137915.1653323093
2200,209077.37055128053
2201,161062.88279343463
2202,220447.14165225285
2203,171237.70552724908
2204,190147.177360904
2205,128371.30288799223
2206,173690.1275285235
2207,223400.83566638822
2208,235897.3209479446
2209,194586.33579871422
2210,129014.53571086065
2211,98499.04222234408
2212,91599.27058245023
2213,87677.17069622615
2214,119497.3493961468
2215,96075.95451606676
2216,115073.72784008976
2217,81111.12035678174
2218,107750.38981249188
2219,104508.09879082403
2220,96350.01044527185
2221,342049.9763142412
2222,330549.1730134784
2223,223825.28236110284
2224,197945.89776255508
2225,125882.08461408567
2226,154591.6931145933
2227,238671.60706448322
2228,288302.5343735197
2229,208921.51259126194
2230,158000.64450387555
2231,230607.85359469271
2232,168715.40606002367
2233,224808.87192777454
2234,258696.65884118146
2235,219054.16420994693
2236,226767.71888752384
2237,245605.62567873727
2238,188574.56155408887
2239,92430.83917652832
2240,159904.9839243652
2241,162223.70747707272
2242,114286.23697188449
2243,128660.21295354527
2244,96358.325671047
2245,114121.83196017444
2246,147518.5446778393
2247,104000.13832934323
2248,137907.94285752528
2249,145920.79271260885
2250,130699.23014600197
2251,128660.7415995149
2252,156112.701293431
2253,155118.4715527179
2254,176171.65845288988
2255,168915.08673373068
2256,170047.26709662378
2257,179624.76126522373
2258,164590.07363738652
2259,156142.18602805428
2260,147134.95980069757
2261,191945.87661588236
2262,296760.8260222921
2263,401100.5839055008
2264,283074.2976300219
2265,160776.1725338632
2266,383691.77173224336
2267,325673.00488317246
2268,436288.6267401227
2269,134934.46707436987
2270,226883.94698045918
2271,214054.07303089966
2272,226120.53552999903
2273,185072.71249056185
2274,178113.8545598339
2275,183537.94077726422
2276,223645.49449927712
2277,198630.53625508965
2278,130045.0319855942
2279,148365.6099599763
2280,124588.88323926885
2281,187391.8482250812
2282,188161.45032064783
2283,99664.83528538502
2284,130153.19843688069
2285,124387.49823155643
2286,120093.73661690032
2287,508581.48982500954
2288,318049.4323990058
2289,295725.4912499677
2290,391997.498014131
2291,359046.48083913606
2292,432878.5486885923
2293,509094.71013892494
2294,387878.5232699051
2295,367665.89774574706
2296,199395.5938267897
2297,530649.1178359564
2298,385033.14322498895
2299,279138.74465286697
2300,309616.4964314789
2301,367369.5008196623
2302,212180.42903400853
2303,217588.03532415343
2304,242166.40888458476
2305,234101.2907102819
2306,212983.20648542614
2307,212983.20648542614
2308,229026.33529292277
2309,292460.7298725587
2310,292284.9905133873
2311,198563.1139358508
2312,160605.26270585594
2313,170239.09166795213
2314,196653.35959892027
2315,201215.30488988615
2316,185381.79639406392
2317,205059.13489122444
2318,206965.7917998248
2319,194252.20014518293
2320,191698.12628295037
2321,221998.1683907112
2322,185916.09425674626
2323,200987.56384393916
2324,220682.23247052814
2325,218646.10087729487
2326,191601.59025494917
2327,224764.78920399008
2328,219900.87626353942
2329,192553.39964462083
2330,178999.5973541479
2331,317521.7067515466
2332,439135.2672082904
2333,284537.8917040143
2334,305092.2390577395
2335,347371.1539420151
2336,283716.9803893167
2337,181437.18420240813
2338,207529.97408960492
2339,256068.9118407199
2340,299692.1291925355
2341,217400.4894932071
2342,229909.45955589027
2343,232006.39945855978
2344,212368.32903659917
2345,216014.8952540292
2346,209381.97534665605
2347,198850.35571086642
2348,218166.9443316622
2349,175105.39288191314
2350,251336.0104427134
2351,254854.65757694293
2352,239066.55401462485
2353,229275.5418042749
2354,125688.11095514202
2355,104940.91819492128
2356,181148.87094842573
2357,195689.80618978938
2358,180474.57379350695
2359,144678.74405511483
2360,119734.07804111365
2361,125348.21563199721
2362,240713.26352432722
2363,163648.3664443027
2364,180754.12729984772
2365,221653.83063578757
2366,218983.74032594523
2367,218983.74032594523
2368,236894.78825723619
2369,222120.58738931923
2370,172601.79195148317
2371,170436.45424919474
2372,172453.00302358667
2373,256516.25107139105
2374,267801.5147990287
2375,316318.3691275416
2376,200117.1010669491
2377,332534.547101851
2378,158565.08887147802
2379,165512.46979374866
2380,152165.14706181298
2381,163291.32371838906
2382,171157.04775747503
2383,197252.52644660155
2384,240159.0738055347
2385,160311.3278578581
2386,143206.43168455418
2387,142742.72361232276
2388,106767.23642548165
2389,144132.07248932516
2390,148856.6670414191
2391,141926.58789927172
2392,108632.65999332431
2393,160284.74335478083
2394,145751.61191543355
2395,183356.64353746967
2396,161956.33172590166
2397,179911.69959660879
2398,131073.02810264227
2399,85654.49237615225
2400,105600.54041761295
2401,115142.53830932576
2402,133020.26770637036
2403,123611.26620112133
2404,173495.594197581
2405,157634.13501713643
2406,149025.40321642804
2407,115853.22227576029
2408,147662.52103990343
2409,143109.6726985108
2410,150587.39888625813
2411,128915.51830530952
2412,154898.07735984304
2413,136248.3522223822
2414,129605.38830965952
2415,118260.53337159302
2416,121047.73685636057
2417,126890.40948167408
2418,125621.79038564784
2419,130386.10575361033
2420,140842.48139601407
2421,126379.9686536609
2422,102707.21225603651
2423,83250.17964088495
2424,136108.26788407154
2425,163556.92955246457
2426,128451.18296331796
2427,132791.26425462062
2428,171721.8149559332
2429,116154.77693465362
2430,138864.98473841048
2431,132974.59612646978
2432,161917.06961475205
2433,161417.82855016078
2434,148165.21410444644
2435,157288.78045295342
2436,125415.00216163012
2437,125609.35780041105
2438,137203.17940199794
2439,118272.84049435539
2440,125101.3300089188
2441,105750.23759335537
2442,103263.4472959852
2443,123501.77127351137
2444,164856.2801798232
2445,114401.23230717135
2446,143760.6192048324
2447,169982.7386155368
2448,139198.40365398998
2449,132717.43430207463
2450,105720.14858398556
2451,172622.84937248705
2452,128159.63059987845
2453,89292.95275449462
2454,128986.68613471874
2455,135671.9467652083
2456,95461.36810956772
2457,124443.70435345624
2458,157022.36538895476
2459,115063.19117992997
2460,135990.35431062945
2461,138925.74646889378
2462,139499.97492162258
2463,143172.14228917222
2464,109140.97482717628
2465,157193.53716114067
2466,121392.58454781868
2467,166723.35353696943
2468,82396.15535994482
2469,82396.15535994482
2470,108888.79055600608
2471,161526.93382985695
2472,112640.47282566063
2473,100307.76482832812
2474,80802.85084134797
2475,178990.6823907049
2476,130129.83058848241
2477,127474.37691613568
2478,148664.00918214704
2479,122407.53717904827
2480,162287.9359335791
2481,145182.7895234417
2482,126886.94895934853
2483,144058.8943719634
2484,128352.83194978147
2485,136660.9223777857
2486,141721.91931002788
2487,161193.82457065696
2488,154960.0188558708
2489,144301.48263129062
2490,153541.1591024616
2491,91273.07693906479
2492,185745.38238360424
2493,144961.37718334357
2494,112100.32736403443
2495,99786.47828764092
2496,196617.49457477723
2497,134275.35915204394
2498,105458.96745527773
2499,89540.89979100862
2500,132839.1555470465
2501,104045.63888177268
2502,148874.2497559527
2503,92777.71687845606
2504,126613.6933386854
2505,217627.2854868675
2506,218478.76302425392
2507,225879.8470096963
2508,216435.540021511
2509,198756.99550457744
2510,203071.25654745995
2511,181579.60776681127
2512,211344.87699281733
2513,213320.68113444923
2514,239295.72826498892
2515,145469.90722973732
2516,211585.20860708176
2517,164605.35608397302
2518,155812.55269148177
2519,235900.30864015408
2520,209917.0026549573
2521,196724.45497142308
2522,217537.15326983182
2523,140857.51645365963
2524,146292.7447247952
2525,147071.41222486104
2526,132763.0341170851
2527,149874.65774687252
2528,128061.91139485716
2529,151808.54032106037
2530,142829.39885477466
2531,221369.62769876857
2532,214238.5436634162
2533,203395.8602126367
2534,246317.52799564824
2535,247495.04760414737
2536,219443.5345505527
2537,228801.37166797745
2538,180961.8372964714
2539,227343.89891626872
2540,174254.63657522044
2541,191260.5889566459
2542,197023.34653437295
2543,141914.93969362075
2544,112814.42693140428
2545,133333.05690964285
2546,130464.99634563328
2547,133486.7218764238
2548,124681.64832154464
2549,167079.9880348827
2550,321964.2443077635
2551,154229.2613373376
2552,102578.97034692914
2553,83760.04456578643
2554,104838.41592810064
2555,128964.6279036464
2556,107336.25301880427
2557,131436.76253781305
2558,110402.1593497536
2559,136081.11067601136
2560,178390.17685016987
2561,207072.38903594023
2562,174770.60085097226
2563,184423.0574312522
2564,200839.23023960748
2565,150614.92950507993
2566,201384.27549256283
2567,169955.59904165403
2568,180769.37388761368
2569,210622.6565673725
2570,131128.708160765
2571,170358.165420775
2572,124513.81353191647
2573,196008.36979313887
2574,205225.811151545
2575,131633.28140642788
2576,100469.8480505683
2577,138176.53150565948
2578,94982.07066135667
2579,103562.97510634977
2580,94156.94251943243
2581,80237.89307068879
2582,115492.1268583458
2583,266879.9920912912
2584,156524.54872035174
2585,214949.45888454106
2586,203223.01921698885
2587,157256.1992758847
2588,151856.61633890765
2589,142668.86833688125
2590,231541.6168250709
2591,171341.78403804378
2592,188784.24173629202
2593,247953.70441906282
2594,173704.74336045625
2595,231184.77489242144
2596,268276.30098146596
2597,208047.88210568583
2598,300121.7787430213
2599,331916.1398647785
2600,110790.02293827833
2601,151860.63794501525
2602,91623.75679734963
2603,102489.50260857218
2604,113209.59884422483
2605,107104.4077078406
2606,180788.93191009085
2607,190997.98021609776
2608,180215.3533403931
2609,182091.6733956571
2610,95804.81953230382
2611,111432.32220074954
2612,149446.9122075709
2613,154216.52212804134
2614,138152.34489455918
2615,131415.10000175145
2616,172110.8610005255
2617,162929.96147865013
2618,187286.18341645546
2619,162926.5835618213
2620,199840.06677168165
2621,181340.32362896108
2622,172308.21436911167
2623,188627.6058401689
2624,241083.23998184493
2625,234287.96914471543
2626,152242.91961742815
2627,149460.898168364
2628,482436.6774793057
2629,483683.1271475929
2630,451075.3438542958
2631,400840.6962716823
2632,367437.65828084067
2633,345892.53212406364
2634,375347.67078913725
2635,175442.74301792705
2636,184106.20505555722
2637,209154.83014685794
2638,237124.91644184172
2639,191450.1972740568
2640,155487.35091164423
2641,123865.32737219734
2642,173453.99818453143
2643,95325.44255850723
2644,141019.965851523
2645,112242.75188462003
2646,106551.9916626576
2647,107861.23590117182
2648,132513.52224117465
2649,171451.53835630993
2650,121867.72489452305
2651,155970.69184418384
2652,339436.65008961887
2653,258032.9499128407
2654,281711.40003533335
2655,432878.5486885923
2656,311781.5586543729
2657,337450.2114288474
2658,310636.38230528694
2659,362375.6490680279
2660,412350.901348242
2661,321904.60895098024
2662,387998.11015760247
2663,268210.5917907434
2664,292460.7298725587
2665,344313.3450463715
2666,327013.9175114879
2667,157061.4398519897
2668,178825.2131198345
2669,209827.98888137896
2670,225817.21335815007
2671,178825.2131198345
2672,225390.36224354568
2673,223627.80277399928
2674,159252.54242022056
2675,193510.81567797295
2676,185566.1777636899
2677,183362.140990733
2678,194993.47851333648
2679,333580.1504117498
2680,288651.9717502676
2681,329420.9849097331
2682,304186.2227151639
2683,359749.10823741567
2684,349303.2856453799
2685,272440.18915338593
2686,249390.49308437604
2687,241112.12345105276
2688,217830.71176863895
2689,214997.51554333314
2690,288366.2000591799
2691,208221.2002349885
2692,123104.62091986752
2693,196571.1988651276
2694,129183.74860448726
2695,191043.64649078285
2696,191995.97327659672
2697,176058.681635559
2698,193714.79888646762
2699,191011.84639445352
2700,176081.61999622002
2701,193578.68141318776
2702,125935.28360546517
2703,104158.26049610063
2704,126415.92600616776
2705,114311.97628856942
2706,141010.13635084065
2707,135623.44591516972
2708,114311.97628856942
2709,128705.37045198667
2710,114245.65753723914
2711,255266.20699324214
2712,400355.33179305436
2713,194615.15707510928
2714,167527.5571245739
2715,170436.45424919474
2716,210839.28157544165
2717,233440.94457295243
2718,223389.9636595335
2719,174714.0590268216
2720,127090.56880227802
2721,140392.94541562963
2722,170041.13310251795
2723,151040.0564221945
2724,146879.896298171
2725,136961.65307417855
2726,136469.41359615937
2727,181833.6603398593
2728,160699.64115502985
2729,159530.36601183194
2730,134850.63110163642
2731,126774.16029045655
2732,134429.48737164077
2733,147444.2768444661
2734,160605.9214383408
